36.965	86.928	59.748	35.945	86.103	58.733	36.504	87.504	61.465	7	0	0	0.00017005	0	0	0
38.447	87.177	59.044	37.426	86.353	58.031	36.965	86.928	59.748	7	0	0	0.00032092	0	0	0
38.447	87.177	59.044	36.965	86.928	59.748	36.504	87.504	61.465	7	0	0	0.00060496	0	0	0
34.371	88.524	58.657	33.228	88.33	58.225	34.775	88.798	60.075	8	0	0	0.00070667	0	0	0
37.426	86.353	58.031	36.405	85.527	57.017	35.945	86.103	58.733	7	0	0	0.00085747	0	0	0
37.426	86.353	58.031	35.945	86.103	58.733	36.965	86.928	59.748	7	0	0	0.0010274	0	0	0
46.05	67.492	57.991	46.742	67.862	57.057	46.442	67.387	59.414	8	0	0	0.0011263	0	0	0
42.27	8.2907	57.884	41.153	8.4062	57.046	42.349	8.8758	59.348	7	0	0	0.0012476	0	0	0
27.456	62.018	57.759	28.957	61.899	57.023	27.029	61.261	59.435	7	0	0	0.0014212	0	0	0
35.109	88.442	57.668	33.967	88.249	57.239	34.371	88.524	58.657	8	0	0	0.0015049	0	0	0
35.109	88.442	57.668	34.371	88.524	58.657	34.775	88.798	60.075	8	0	0	0.0016715	0	0	0
44.965	67.228	57.5	45.658	67.597	56.568	46.05	67.492	57.991	8	0	0	0.001753	0	0	0
44.965	67.228	57.5	46.05	67.492	57.991	46.442	67.387	59.414	8	0	0	0.001915	0	0	0
68.74	65.828	57.481	69.82	66.321	56.603	68.963	65.329	59.051	7	0	0	0.0020496	0	0	0
69.668	-4.3206	57.362	70.67	-4.5535	56.544	69.589	-4.8279	58.75	7	0	0	0.0021562	0	0	0
38.908	86.602	57.328	37.887	85.777	56.314	37.426	86.353	58.031	7	0	0	0.0023071	0	0	0
38.908	86.602	57.328	37.426	86.353	58.031	38.447	87.177	59.044	7	0	0	0.0024769	0	0	0
43.309	7.5893	57.256	42.192	7.7056	56.42	42.27	8.2907	57.884	7	0	0	0.0025845	0	0	0
43.309	7.5893	57.256	42.27	8.2907	57.884	42.349	8.8758	59.348	7	0	0	0.0027872	0	0	0
33.967	88.249	57.239	32.824	88.056	56.808	33.228	88.33	58.225	8	0	0	0.0028709	0	0	0
33.967	88.249	57.239	33.228	88.33	58.225	34.371	88.524	58.657	8	0	0	0.0029725	0	0	0
36.405	85.527	57.017	35.384	84.702	56.002	35.945	86.103	58.733	7	0	0	0.0031424	0	0	0
26.381	62.894	56.816	27.882	62.774	56.083	27.456	62.018	57.759	7	0	0	0.0032963	0	0	0
26.381	62.894	56.816	27.456	62.018	57.759	27.029	61.261	59.435	7	0	0	0.0035861	0	0	0
32.824	88.056	56.808	31.681	87.863	56.378	33.228	88.33	58.225	8	0	0	0.0036877	0	0	0
68.746	-3.5796	56.79	69.747	-3.8133	55.974	69.668	-4.3206	57.362	7	0	0	0.0037823	0	0	0
68.746	-3.5796	56.79	69.668	-4.3206	57.362	69.589	-4.8279	58.75	7	0	0	0.0039604	0	0	0
67.437	65.834	56.786	68.517	66.327	55.91	68.74	65.828	57.481	7	0	0	0.0040798	0	0	0
67.437	65.834	56.786	68.74	65.828	57.481	68.963	65.329	59.051	7	0	0	0.0043046	0	0	0
40.389	86.851	56.625	39.338	86.065	55.726	38.908	86.602	57.328	7	0	0	0.0044494	0	0	0
40.389	86.851	56.625	38.908	86.602	57.328	38.447	87.177	59.044	7	0	0	0.004733	0	0	0
45.658	67.597	56.568	46.35	67.967	55.635	46.742	67.862	57.057	8	0	0	0.0048145	0	0	0
45.658	67.597	56.568	46.742	67.862	57.057	46.05	67.492	57.991	8	0	0	0.0049134	0	0	0
13.544	-1.2737	56.438	14.567	-1.361	56.04	13.172	-1.2478	57.72	8	0	0	0.004994	0	0	0
42.192	7.7056	56.42	41.074	7.8216	55.583	41.153	8.4062	57.046	7	0	0	0.0051015	0	0	0
42.192	7.7056	56.42	41.153	8.4062	57.046	42.27	8.2907	57.884	7	0	0	0.0052227	0	0	0
-5.012	52.507	56.38	-6.0117	51.715	55.453	-5.4441	53.2	57.957	7	0	0	0.0053763	0	0	0
37.887	85.777	56.314	36.835	84.99	55.414	36.405	85.527	57.017	7	0	0	0.005521	0	0	0
37.887	85.777	56.314	36.405	85.527	57.017	37.426	86.353	58.031	7	0	0	0.005691	0	0	0
3.3617	15.79	56.304	2.2046	15.478	55.501	3.2966	16.431	57.795	7	0	0	0.0058194	0	0	0
34.705	88.167	56.251	33.562	87.974	55.82	33.967	88.249	57.239	8	0	0	0.0059032	0	0	0
34.705	88.167	56.251	33.967	88.249	57.239	35.109	88.442	57.668	8	0	0	0.0060047	0	0	0
54.545	31.693	56.175	55.44	32.13	55.344	54.808	31.37	57.574	7	0	0	0.0061085	0	0	0
27.882	62.774	56.083	29.384	62.655	55.348	28.957	61.899	57.023	7	0	0	0.0062624	0	0	0
27.882	62.774	56.083	28.957	61.899	57.023	27.456	62.018	57.759	7	0	0	0.0064357	0	0	0
44.573	67.333	56.078	45.265	67.702	55.145	45.658	67.597	56.568	8	0	0	0.0065172	0	0	0
44.573	67.333	56.078	45.658	67.597	56.568	44.965	67.228	57.5	8	0	0	0.006616	0	0	0
69.747	-3.8133	55.974	70.749	-4.0466	55.157	70.67	-4.5535	56.544	7	0	0	0.0067106	0	0	0
69.747	-3.8133	55.974	70.67	-4.5535	56.544	69.668	-4.3206	57.362	7	0	0	0.0068171	0	0	0
68.517	66.327	55.91	69.597	66.819	55.033	69.82	66.321	56.603	7	0	0	0.0069365	0	0	0
68.517	66.327	55.91	69.82	66.321	56.603	68.74	65.828	57.481	7	0	0	0.0070709	0	0	0
33.562	87.974	55.82	32.447	87.8	55.485	32.824	88.056	56.808	8	0	0	0.0071507	0	0	0
33.562	87.974	55.82	32.824	88.056	56.808	33.967	88.249	57.239	8	0	0	0.0072524	0	0	0
43.23	7.0047	55.793	42.113	7.1205	54.956	42.192	7.7056	56.42	7	0	0	0.00736	0	0	0
43.23	7.0047	55.793	42.192	7.7056	56.42	43.309	7.5893	57.256	7	0	0	0.0074812	0	0	0
1.3429	30.665	55.756	2.0845	30.707	54.895	1.6176	30.435	57.088	8	0	0	0.0075672	0	0	0
-3.5795	52.605	55.728	-4.5799	51.813	54.804	-5.012	52.507	56.38	7	0	0	0.0077034	0	0	0
-3.5795	52.605	55.728	-5.012	52.507	56.38	-5.4441	53.2	57.957	7	0	0	0.0079598	0	0	0
39.338	86.065	55.726	38.286	85.278	54.826	37.887	85.777	56.314	7	0	0	0.0080987	0	0	0
39.338	86.065	55.726	37.887	85.777	56.314	38.908	86.602	57.328	7	0	0	0.0082508	0	0	0
46.35	67.967	55.635	47.042	68.337	54.702	46.742	67.862	57.057	8	0	0	0.0083497	0	0	0
4.5839	15.458	55.614	3.4268	15.148	54.814	3.3617	15.79	56.304	7	0	0	0.0084636	0	0	0
4.5839	15.458	55.614	3.3617	15.79	56.304	3.2966	16.431	57.795	7	0	0	0.0086781	0	0	0
53.387	31.579	55.604	54.282	32.016	54.775	54.545	31.693	56.175	7	0	0	0.0087701	0	0	0
53.387	31.579	55.604	54.545	31.693	56.175	54.808	31.37	57.574	7	0	0	0.0089434	0	0	0
43.488	67.068	55.589	44.207	67.431	54.751	44.573	67.333	56.078	8	0	0	0.0090211	0	0	0
43.488	67.068	55.589	44.573	67.333	56.078	44.965	67.228	57.5	8	0	0	0.0091829	0	0	0
41.074	7.8216	55.583	39.957	7.9375	54.746	41.153	8.4062	57.046	7	0	0	0.0093041	0	0	0
12.894	-1.2123	55.551	13.916	-1.2995	55.155	13.544	-1.2737	56.438	8	0	0	0.0093705	0	0	0
12.894	-1.2123	55.551	13.544	-1.2737	56.438	13.172	-1.2478	57.72	8	0	0	0.0095025	0	0	0
32.447	87.8	55.485	31.567	87.662	55.221	31.681	87.863	56.378	8	0	0	0.0095625	0	0	0
32.447	87.8	55.485	31.681	87.863	56.378	32.824	88.056	56.808	8	0	0	0.0096528	0	0	0
36.835	84.99	55.414	36.005	84.37	54.705	35.384	84.702	56.002	7	0	0	0.0097624	0	0	0
36.835	84.99	55.414	35.384	84.702	56.002	36.405	85.527	57.017	7	0	0	0.0099146	0	0	0
68.825	-3.0727	55.403	69.827	-3.306	54.586	69.747	-3.8133	55.974	7	0	0	0.010009	0	0	0
68.825	-3.0727	55.403	69.747	-3.8133	55.974	68.746	-3.5796	56.79	7	0	0	0.010116	0	0	0
29.384	62.655	55.348	30.885	62.536	54.614	28.957	61.899	57.023	7	0	0	0.010289	0	0	0
0.32623	30.854	55.283	1.0682	30.895	54.424	1.3429	30.665	55.756	8	0	0	0.01036	0	0	0
0.32623	30.854	55.283	1.3429	30.665	55.756	1.6176	30.435	57.088	8	0	0	0.010501	0	0	0
35.443	88.086	55.263	34.328	87.911	54.927	34.705	88.167	56.251	8	0	0	0.01058	0	0	0
35.443	88.086	55.263	34.705	88.167	56.251	35.109	88.442	57.668	8	0	0	0.010747	0	0	0
40.482	86.292	55.262	39.833	85.446	53.88	39.338	86.065	55.726	7	0	0	0.010867	0	0	0
40.482	86.292	55.262	39.338	86.065	55.726	40.389	86.851	56.625	7	0	0	0.010969	0	0	0
67.214	66.333	55.217	68.294	66.825	54.34	68.517	66.327	55.91	7	0	0	0.011088	0	0	0
67.214	66.333	55.217	68.517	66.327	55.91	67.437	65.834	56.786	7	0	0	0.011222	0	0	0
44.269	6.3036	55.166	43.157	6.4587	54.427	43.23	7.0047	55.793	7	0	0	0.011326	0	0	0
44.269	6.3036	55.166	43.23	7.0047	55.793	43.309	7.5893	57.256	7	0	0	0.011528	0	0	0
70.749	-4.0466	55.157	71.751	-4.2799	54.34	70.67	-4.5535	56.544	7	0	0	0.011634	0	0	0
13.916	-1.2995	55.155	14.939	-1.3868	54.759	14.567	-1.361	56.04	8	0	0	0.011701	0	0	0
13.916	-1.2995	55.155	14.567	-1.361	56.04	13.544	-1.2737	56.438	8	0	0	0.011781	0	0	0
45.265	67.702	55.145	45.984	68.065	54.308	46.35	67.967	55.635	8	0	0	0.011859	0	0	0
45.265	67.702	55.145	46.35	67.967	55.635	45.658	67.597	56.568	8	0	0	0.011958	0	0	0
26.808	63.649	55.141	28.309	63.53	54.407	27.882	62.774	56.083	7	0	0	0.012112	0	0	0
26.808	63.649	55.141	27.882	62.774	56.083	26.381	62.894	56.816	7	0	0	0.012285	0	0	0
69.597	66.819	55.033	70.677	67.312	54.156	69.82	66.321	56.603	7	0	0	0.01242	0	0	0
42.113	7.1205	54.956	41.001	7.2756	54.217	41.074	7.8216	55.583	7	0	0	0.012523	0	0	0
42.113	7.1205	54.956	41.074	7.8216	55.583	42.192	7.7056	56.42	7	0	0	0.012644	0	0	0
34.328	87.911	54.927	33.212	87.737	54.592	33.562	87.974	55.82	8	0	0	0.01272	0	0	0
34.328	87.911	54.927	33.562	87.974	55.82	34.705	88.167	56.251	8	0	0	0.012811	0	0	0
67.902	-2.3321	54.832	68.899	-2.5994	54.108	68.825	-3.0727	55.403	7	0	0	0.012901	0	0	0
67.902	-2.3321	54.832	68.825	-3.0727	55.403	68.746	-3.5796	56.79	7	0	0	0.013079	0	0	0
37.884	56.249	54.827	39.178	56.727	54.07	37.787	54.866	56.049	6	0	0	0.013239	0	0	0
38.286	85.278	54.826	37.33	84.371	53.568	36.835	84.99	55.414	7	0	0	0.013398	0	0	0
38.286	85.278	54.826	36.835	84.99	55.414	37.887	85.777	56.314	7	0	0	0.013539	0	0	0
3.4268	15.148	54.814	2.2696	14.837	54.012	2.2046	15.478	55.501	7	0	0	0.013653	0	0	0
3.4268	15.148	54.814	2.2046	15.478	55.501	3.3617	15.79	56.304	7	0	0	0.013781	0	0	0
-4.5799	51.813	54.804	-5.58	51.022	53.878	-6.0117	51.715	55.453	7	0	0	0.013917	0	0	0
-4.5799	51.813	54.804	-6.0117	51.715	55.453	-5.012	52.507	56.38	7	0	0	0.014071	0	0	0
54.282	32.016	54.775	55.177	32.452	53.946	55.44	32.13	55.344	7	0	0	0.014163	0	0	0
54.282	32.016	54.775	55.44	32.13	55.344	54.545	31.693	56.175	7	0	0	0.014266	0	0	0
14.939	-1.3868	54.759	15.962	-1.4741	54.362	14.567	-1.361	56.04	8	0	0	0.014347	0	0	0
44.207	67.431	54.751	44.925	67.793	53.913	45.265	67.702	55.145	8	0	0	0.014421	0	0	0
44.207	67.431	54.751	45.265	67.702	55.145	44.573	67.333	56.078	8	0	0	0.014509	0	0	0
35.654	73.468	54.691	36.146	73.961	54.3	35.816	72.879	55.526	9	0	0	0.014554	0	0	0
33.212	87.737	54.592	32.012	87.505	53.961	32.447	87.8	55.485	8	0	0	0.014643	0	0	0
33.212	87.737	54.592	32.447	87.8	55.485	33.562	87.974	55.82	8	0	0	0.014727	0	0	0
69.827	-3.306	54.586	70.823	-3.5733	53.862	70.749	-4.0466	55.157	7	0	0	0.014817	0	0	0
69.827	-3.306	54.586	70.749	-4.0466	55.157	69.747	-3.8133	55.974	7	0	0	0.014924	0	0	0
65.912	66.339	54.524	67.006	66.798	53.752	67.214	66.333	55.217	7	0	0	0.015039	0	0	0
65.912	66.339	54.524	67.214	66.333	55.217	67.437	65.834	56.786	7	0	0	0.015263	0	0	0
11.559	21.107	54.5	10.381	20.346	53.863	11.435	22.083	55.929	7	0	0	0.01541	0	0	0
